T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
655.1029037	98	2	0	0	0	99.80494656	0.1950534392	0	98	2	0	0.003808141258	-0.003808141258		-928.2529037	0	4.74402862665808	
655.0829037	98	2	0	0.004247815735	0.004203668428	99.8041951	0.1958048973	0	97.9923838	2.007616202	0	0	0		-928.2329037	0.004203668428	4.771469725628	
655.0629037	98	2	0	0.00847130386	0.008383299075	99.80344361	0.1965563923	0	97.98476793	2.015232067	0	0	0		-928.2129037	0.008383299075	4.80823979876712	
655.0229037	98	2	0	0.01679856632	0.01662419566	99.80194054	0.1980594608	0	97.96953754	2.030462461	0	0	0		-928.1729037	0.01662419566	4.88968697882535	
654.9429037	98	2	0	0.03309670507	0.0327537252	99.79893399	0.2010660103	0	97.93908111	2.060918887	0	0	0		-928.0929037	0.0327537252	5.03712871232032	
654.7829037	98	2	0	0.06427597415	0.0636120845	99.79291932	0.2070806818	0	97.87818658	2.121813422	0	0	0		-927.9329037	0.0636120845	5.34725946235619	
654.4629037	98	2	0	0.1215429421	0.1202959069	99.78088367	0.2191163298	0	97.75647139	2.24352861	0	0	0		-927.6129037	0.1202959069	6.0069231448564	
653.8229037	98	2	0	0.219142841	0.2169245398	99.75678683	0.2432131689	0	97.51333911	2.48666089	0	0	0		-926.9729037	0.2169245398	7.4874129605172	
652.5429037	98	2	0	0.3661552565	0.3625497019	99.70848923	0.2915107686	0	97.02829713	2.971702867	0	0	0		-925.6929037	0.3625497019	11.0822845891936	
649.9829037	98	2	0	0.5509498647	0.5458298712	99.61146077	0.3885392255	0	96.06331654	3.936683462	0	0	0		-923.1329037	0.5458298712	19.6684286296915	
647.4229037	98	2	0	0.6623736992	0.6565879206	99.51382782	0.4861721843	0	95.10562996	4.894370043	0	0	0		-920.5729037	0.6565879206	29.905698440837	
644.8629037	98	2	0	0.7368963831	0.7308741248	99.41554758	0.5844524158	0	94.15574962	5.844250379	0	0	0		-918.0129037	0.7308741248	42.316042192645	
642.3029037	98	2	0	0.7902622031	0.7842519373	99.31657555	0.6834244518	0	93.21420048	6.785799519	0	0	0		-915.4529037	0.7842519373	56.8393903840751	
639.7429037	98	2	0	0.830381122	0.8245406273	99.21686474	0.7831352632	0	92.28150955	7.718490449	0	0	0		-912.8929037	0.8245406273	73.3912139723352	
637.1829037	98	2	0	0.8616668119	0.85610358	99.11636665	0.8836333521	0	91.35820944	8.641790565	0	0	0		-910.3329037	0.85610358	91.8693515159948	
634.6229037	98	2	0	0.8867721643	0.8815635264	99.01502607	0.9849739253	0	90.44478962	9.55521038	0	0	0		-907.7729037	0.8815635264	112.144364359484	
632.0629037	98	2	0	0.9073907915	0.9025950625	98.91278538	1.087214616	0	89.54173164	10.45826836	0	0	0		-905.2129037	0.9025950625	134.057244531103	
629.5029037	98	2	0	0.9246542897	0.9203172673	98.80958286	1.190417141	0	88.6494917	11.3505083	0	0	0		-902.6529037	0.9203172673	157.421288465345	
626.9429037	98	2	0	0.9393477788	0.9355067652	98.70535254	1.294647462	0	87.76849715	12.23150285	0	0	0		-900.0929037	0.9355067652	182.020605072205	
624.3829037	98	2	0	0.9520333148	0.948719722	98.60002398	1.39997602	0	86.8991431	13.1008569	0	0	0		-897.5329037	0.948719722	207.611060119875	
621.8229037	98	2	0	0.9631240652	0.9603651683	98.49352201	1.50647799	0	86.04178941	13.95821059	0	0	0		-894.9729037	0.9603651683	233.922542567057	
619.2629037	98	2	0	0.9729307385	0.9707508978	98.38576642	1.614233585	0	85.19675824	14.80324176	0	0	0		-892.4129037	0.9707508978	260.662602378424	
616.7029037	98	2	0	0.9816916683	0.980113209	98.27667161	1.723328389	0	84.36433215	15.63566785	0	0	0		-889.8529037	0.980113209	287.521435503132	
614.1429037	98	2	0	0.9895928972	0.9886367606	98.16614626	1.833853742	0	83.54475287	16.45524713	0	0	0		-887.2929037	0.9886367606	314.178039566998	
611.5829037	98	2	0	0.9967819371	0.9964681781	98.05409283	1.945907175	0	82.73822061	17.26177939	0	0	0		-884.7329037	0.9964681781	340.187051057123	
610.9429037	98	2	0	0.9984822582	0.9983321529	98.02582863	1.974171366	0	82.53864556	17.46135444	0	0	0		-884.0929037	0.9983321529	346.546167069832	
610.6229037	98	2	0	0.9993191824	0.9992513729	98.0116578	1.988342203	0	82.43916847	17.56083153	0	0	0		-883.7729037	0.9992513729	349.317079342293	
610.4629037	98	2	0	0.9997351068	0.9997086308	98.00456251	1.995437489	0	82.38950709	17.61049291	0	0	0		-883.6129037	0.9997086308	351.383821206256	
610.3829037	98	2	0	0.9999416695	0.9999358292	98.00101249	1.99898751	0	82.36469632	17.63530368	0	0	0		-883.5329037	0.9999358292	354.602550669708	
610.3629037	98	2	0	0.9999928488	0.9999921325	98.00012473	1.99987527	0	82.35849567	17.64150433	0	0	0		-883.5129037	0.9999921325	2273.98608576522	
610.3429037	98	2	0	1	1	97.99999972	2.000000279	0							-883.4929037	1	2810.22109564947	
