T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
657.75018	98	1	1	0	0	99.08617044	0.05574880139	0.8580807544	98	1	1	0.004008253705	-0.003485268513	-0.0005229851912	-930.90018	0	2.70528432582134	
657.73018	98	1	1	0.007347249866	0.007337581427	99.08529408	0.05611285853	0.8585930637	97.99197964	1.00697384	1.001046519	0	0	0	-930.88018	0.007337581427	2.74610321895958	
657.71018	98	1	1	0.01458705456	0.01456768081	99.0844252	0.05647690774	0.8590978914	97.98396881	1.013948219	1.002082966	0	0	0	-930.86018	0.01456768081	2.78404512438117	
657.67018	98	1	1	0.02879584663	0.02875690997	99.08269825	0.05720547771	0.8600962762	97.96794241	1.027915232	1.004142356	0	0	0	-930.82018	0.02875690997	2.85722628429996	
657.59018	98	1	1	0.05613274762	0.05605423666	99.07929733	0.05866395869	0.862038715	97.93590302	1.055904176	1.008192807	0	0	0	-930.74018	0.05605423666	3.0107150664336	
657.43018	98	1	1	0.1068589228	0.1067001432	99.07269329	0.06158569823	0.8657210107	97.87187217	1.11208887	1.01603896	0	0	0	-930.58018	0.1067001432	3.33639628797208	
657.11018	98	1	1	0.1948428631	0.1945233327	99.06018925	0.06744577291	0.8723649803	97.74396239	1.225213426	1.030824183	0	0	0	-930.26018	0.1945233327	4.06518797588791	
656.47018	98	1	1	0.3308416085	0.3302185789	99.03742845	0.0792125647	0.883358989	97.48852239	1.453970693	1.057506915	0	0	0	-929.62018	0.3302185789	5.83586968488693	
655.19018	98	1	1	0.5070291718	0.5059153106	98.99795081	0.1028236524	0.8992255367	96.97815115	1.918659411	1.103189439	0	0	0	-928.34018	0.5059153106	10.6688628036167	
652.63018	98	1	1	0.6885046497	0.6868031554	98.93173095	0.1498935099	0.9183755352	95.95682519	2.864181826	1.178992984	0	0	0	-925.78018	0.6868031554	23.3573516264895	
650.07018	98	1	1	0.780182742	0.7782039412	98.87365833	0.1963842353	0.9299574328	94.93463277	3.819607548	1.245759678	0	0	0	-923.22018	0.7782039412	39.765451992126	
647.51018	98	1	1	0.8349980641	0.8329031123	98.81976565	0.2421357957	0.9380985575	93.91382809	4.777617563	1.308554346	0	0	0	-920.66018	0.8329031123	61.1901956346363	
644.95018	98	1	1	0.8712265367	0.8691056095	98.76847886	0.2871132638	0.9444078772	92.89749291	5.73338875	1.369118341	0	0	0	-918.10018	0.8691056095	87.8248694485298	
642.39018	98	1	1	0.8968156875	0.8947227482	98.71903526	0.3313296654	0.9496350744	91.88911402	6.682847966	1.428038017	0	0	0	-915.54018	0.8947227482	119.84798377889	
639.83018	98	1	1	0.9157687325	0.913737776	98.67100434	0.3748224164	0.9541732484	90.89229275	7.622280668	1.485426582	0	0	0	-912.98018	0.913737776	157.385740850653	
637.27018	98	1	1	0.930321202	0.9283745716	98.62411155	0.4176421234	0.9582463297	89.91053242	8.548274477	1.541193102	0	0	0	-910.42018	0.9283745716	200.503519792307	
634.71018	98	1	1	0.9418166986	0.939969571	98.57816126	0.4598488127	0.9619899267	88.94700442	9.457824491	1.595171093	0	0	0	-907.86018	0.939969571	249.15644964901	
632.15018	98	1	1	0.9511123615	0.9493754073	98.53300375	0.5015066159	0.9654896295	88.00443633	10.34838162	1.647182047	0	0	0	-905.30018	0.9493754073	303.16605502604	
629.59018	98	1	1	0.9587798132	0.9571608005	98.48851684	0.5426816473	0.9688015143	87.08500681	11.21792174	1.697071451	0	0	0	-902.74018	0.9571608005	362.215489188759	
627.03018	98	1	1	0.9652142726	0.9637190764	98.44459653	0.5834399843	0.9719634849	86.19031153	12.06496287	1.7447256	0	0	0	-900.18018	0.9637190764	425.848652518459	
624.47018	98	1	1	0.9706970984	0.9693303505	98.40115188	0.6238461808	0.975001941	85.32137947	12.88854363	1.790076904	0	0	0	-897.62018	0.9693303505	493.485497780846	
621.91018	98	1	1	0.9754334664	0.9741989814	98.35810193	0.6639622281	0.9779358414	84.4787261	13.68817178	1.833102121	0	0	0	-895.06018	0.9741989814	564.447652504102	
619.35018	98	1	1	0.9795760381	0.9784770963	98.31537386	0.7038468913	0.9807792437	83.66242839	14.46375498	1.873816633	0	0	0	-892.50018	0.9784770963	637.990242750418	
616.79018	98	1	1	0.9832403677	0.9822799035	98.27290173	0.7435553512	0.9835429198	82.87220805	15.2155249	1.912267042	0	0	0	-889.94018	0.9822799035	713.33549956882	
614.23018	98	1	1	0.9865152353	0.9856959652	98.23062552	0.7831390796	0.9862353977	82.10751339	15.94396309	1.948523521	0	0	0	-887.38018	0.9856959652	789.704684529173	
611.67018	98	1	1	0.9894697581	0.988794266	98.18849048	0.8226458858	0.9888636391	81.36759315	16.64973404	1.982672809	0	0	0	-884.82018	0.988794266	866.345490264262	
609.11018	98	1	1	0.9921583889	0.9916291852	98.14644644	0.8621200764	0.9914334862	80.65155967	17.33362809	2.014812239	0	0	0	-882.26018	0.9916291852	942.553733751162	
606.55018	98	1	1	0.9946244963	0.9942440578	98.10444735	0.9016026879	0.9939499582	79.95844018	17.99651489	2.045044932	0	0	0	-879.70018	0.9942440578	1017.68890802519	
603.99018	98	1	1	0.9969029696	0.9966737669	98.06245079	0.9411317567	0.996417452	79.28721714	18.63930675	2.073476104	0	0	0	-877.14018	0.9966737669	1091.18365282466	
601.43018	98	1	1	0.9990221404	0.9989466575	98.02041752	0.980742604	0.9988398798	78.6368588	19.26293087	2.100210337	0	0	0	-874.58018	0.9989466575	1162.36777605584	
600.79018	98	1	1	0.9995298451	0.9994931822	98.00989914	0.9906620124	0.9994388479	78.47740889	19.41595036	2.106640749	0	0	0	-873.94018	0.9994931822	1179.74371827405	
600.47018	98	1	1	0.9997806336	0.9997634411	98.00463806	0.9956245408	0.9997373999	78.39814405	19.49203684	2.109819113	0	0	0	-873.62018	0.9997634411	1188.4295109982	
600.31018	98	1	1	0.9999052693	0.9998978263	98.00200702	0.9981065482	0.9998864325	78.35862583	19.52997503	2.11139914	0	0	0	-873.46018	0.9998978263	1189.68025289171	
600.23018	98	1	1	0.999967643	0.9999650975	98.00069132	0.9993474939	0.9999611853	78.33889549	19.54891708	2.112187429	0	0	0	-873.38018	0.9999650975	1196.79259224103	
600.19018	98	1	1	0.9999985313	0.9999984157	98.00003349	0.9999682713	0.9999982385	78.32903698	19.55838258	2.112580439	0	0	0	-873.34018	0.9999984157	12105.342224297	
600.17018	98	1	1	1	1	97.99999998	1.000000039	0.9999999797							-873.32018	1	13142.4012591126	
