T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
901.6727632	92	5	3	0	0	99.16829072	0.5046084485	0.3271008361	92	5	3							0.002399162369	-0.001504569292	-0.0008945930763	-901.6727632	0	14.8528884445576	
901.6627632	92	5	3	0.0003440844304	0.0003347866949	99.16802416	0.5047688703	0.3272069734	91.99760059	5.001504723	3.000894688							0	0	0	-901.6627632	0.0003347866949	44.8866421420918	
901.6427632	92	5	3	0.001031308279	0.0006688402751	99.16749088	0.5050898336	0.3274192863	91.99280222	5.004513899	3.002683883							0	0	0	-901.6427632	0.0006688402751	59.9019327681934	
901.6027632	92	5	3	0.002403010531	0.001335902396	99.16642441	0.5057316459	0.3278439464	91.98320754	5.010530991	3.006261469							0	0	0	-901.6027632	0.001335902396	60.032985464788	
901.5227632	92	5	3	0.005136259689	0.002665476837	99.16429125	0.5070153875	0.3286933624	91.96402096	5.022563572	3.013415467							0	0	0	-901.5227632	0.002665476837	60.3177955057731	
901.3627632	92	5	3	0.01056186247	0.005305219572	99.16002418	0.5095831506	0.3303926669	91.92566317	5.046619646	3.027717181							0	0	0	-901.3627632	0.005305219572	60.9576152747641	
901.0427632	92	5	3	0.02123847741	0.0104968718	99.1514871	0.5147197773	0.3337931187	91.84900976	5.094695215	3.056295025							0	0	0	-901.0427632	0.0104968718	62.2685591852479	
900.4027632	92	5	3	0.04194641347	0.02057657273	99.13440085	0.5249975829	0.3406015702	91.69595017	5.190700502	3.113349326							0	0	0	-900.4027632	0.02057657273	64.8363923104277	
899.1227632	92	5	3	0.08095162421	0.03957699445	99.10017941	0.5455717086	0.3542488768	91.39082465	5.382124558	3.227050795							0	0	0	-899.1227632	0.03957699445	70.2646545159292	
896.5627632	92	5	3	0.1505163533	0.07351127982	99.03153513	0.5867973601	0.3816675118	90.78458037	5.762604842	3.452814792							0	0	0	-896.5627632	0.07351127982	-606.583722376863	
894.0027632	92	5	3	0.2105044846	0.06843818344	98.96261599	0.6281241708	0.4092598356	90.18377291	6.139814528	3.676412563							0	0	0	-894.0027632	0.06843818344	-541.556225405793	
891.4427632	92	5	3	0.262732496	0.06397844185	98.89340875	0.6695598379	0.4370314095	89.58845705	6.513714129	3.897828824							0	0	0	-891.4427632	0.06397844185	-613.179396525503	
888.8827632	92	5	3	0.3085882199	0.06002704061	98.82389979	0.7111124858	0.4649877263	88.99867842	6.884270313	4.117051267							0	0	0	-888.8827632	0.06002704061	-689.250055849856	
886.3227632	92	5	3	0.3491497118	0.05650168175	98.75407506	0.7527907036	0.4931342393	88.41447381	7.251455651	4.334070534							0	0	0	-886.3227632	0.05650168175	-769.778924422725	
883.7627632	92	5	3	0.3852667763	0.05333700244	98.6839201	0.7946035292	0.5214763691	87.83587162	7.615248272	4.548880105							0	0	0	-883.7627632	0.05333700244	-854.786426096563	
881.2027632	92	5	3	0.4176180991	0.05048043181	98.61342004	0.836560442	0.550019514	87.26289223	7.975631568	4.761476201							0	0	0	-881.2027632	0.05048043181	-944.298792905959	
878.6427632	92	5	3	0.4467520782	0.0478892033	98.54255958	0.8786713574	0.5787690594	86.69554843	8.332593904	4.97185767							0	0	0	-878.6427632	0.0478892033	-1038.34761051498	
876.0827632	92	5	3	0.4731165249	0.04552816694	98.47132299	0.9209466246	0.6077303873	86.1338458	8.686128331	5.180025866							0	0	0	-876.0827632	0.04552816694	-1136.96973439745	
